Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
9642,Blood on the Mountain,4664,4664,0,2016.csv,2016,1.0,0.0
9643,Night School,4663,4663,0,2017.csv,2017,1.0,0.0
9644,I Love You Both,4661,4661,0,2017.csv,2017,1.0,0.0
9645,How to Draw a Bunny,4658,4658,0,2004.csv,2004,1.0,0.0
9646,Shakespeare-Wallah,4650,4650,0,2017.csv,2017,1.0,0.0
9647,Against the Sun,4646,4646,0,2015.csv,2015,1.0,0.0
9648,Seeds of Time,4630,4630,0,2015.csv,2015,1.0,0.0
9649,Miss Stevens,4611,4611,0,2016.csv,2016,1.0,0.0
9650,Chaos,4608,4608,0,2003.csv,2003,1.0,0.0
9651,The Automatic Hate,4603,4603,0,2016.csv,2016,1.0,0.0
9652,Protector 2010 Re-release,4576,2968,1608,2010.csv,2010,0.6486013986013986,0.3513986013986014
9653,Search Party 2016 Re-release,4571,4571,0,2016.csv,2016,1.0,0.0
9654,Smiling Through the Apocalypse,4560,4560,0,2014.csv,2014,1.0,0.0
9655,All Is Bright,4556,4556,0,2013.csv,2013,1.0,0.0
9656,A Boy Called Po,4550,4550,0,2017.csv,2017,1.0,0.0
9657,Promised Lands,4546,4546,0,2010.csv,2010,1.0,0.0
9658,Here Comes the Devil,4534,4534,0,2013.csv,2013,1.0,0.0
9659,Unrelated 2014 Re-release,4529,4529,0,2014.csv,2014,1.0,0.0
9660,Synchronicity,4505,4505,0,2016.csv,2016,1.0,0.0
9661,The Pulitzer at 100,4489,4489,0,2017.csv,2017,1.0,0.0
9662,I'm Leaving Now,4488,4488,0,2019.csv,2019,1.0,0.0
9663,German Concentration Camps Factual Survey,4468,4468,0,2017.csv,2017,1.0,0.0
9664,Weightless,4461,4461,0,2018.csv,2018,1.0,0.0
9665,Farewell Herr Schwarz,4445,4445,0,2015.csv,2015,1.0,0.0
9666,Generation Iron 2,4439,4439,0,2017.csv,2017,1.0,0.0
9667,Sacred Stage: The Mariinsky Theater,4410,4410,0,2005.csv,2005,1.0,0.0
9668,SGT. Will Gardner,4405,4405,0,2019.csv,2019,1.0,0.0
9669,The Truth About Emanuel,4404,4404,0,2014.csv,2014,1.0,0.0
9670,The Peacemaker,4400,4400,0,2018.csv,2018,1.0,0.0
9671,30-LOVE,4392,4392,0,2017.csv,2017,1.0,0.0
9672,Open My Heart,4381,4381,0,2004.csv,2004,1.0,0.0
9673,Between Us,4380,4380,0,2013.csv,2013,1.0,0.0
9674,The End of Time,4375,4375,0,2013.csv,2013,1.0,0.0
9675,The Woman Who Left,4373,3974,399,2017.csv,2017,0.9087582895037731,0.09124171049622684
9676,The Catechism Cataclysm,4373,4373,0,2011.csv,2011,1.0,0.0
9677,The Party's Just Beginning,4371,4145,226,2018.csv,2018,0.9482955845344315,0.05170441546556852
9678,The Flower of Kim Jong II,4362,4362,0,2010.csv,2010,1.0,0.0
9679,Tito and the Birds,4332,4332,0,2019.csv,2019,1.0,0.0
9680,On Meditation,4322,4322,0,2016.csv,2016,1.0,0.0
9681,Days of Grace 2015 Re-release,4308,4308,0,2015.csv,2015,1.0,0.0
9682,The Tower,4305,1117,3188,2014.csv,2014,0.259465737514518,0.740534262485482
9683,Auto Shop of Horrors,4300,4300,0,2016.csv,2016,1.0,0.0
9684,My Kingdom,4296,4296,0,2002.csv,2002,1.0,0.0
9685,The Fate of Lee Khan,4295,4295,0,2019.csv,2019,1.0,0.0
9686,Art Is... The Permanent Revolution,4291,4291,0,2012.csv,2012,1.0,0.0
9687,Brown's Requiem,4287,4287,0,2000.csv,2000,1.0,0.0
9688,State Like Sleep,4282,4282,0,2019.csv,2019,1.0,0.0
9689,Set Fire to the Stars,4280,4280,0,2015.csv,2015,1.0,0.0
9690,Jersey Guy,4268,4268,0,2003.csv,2003,1.0,0.0
9691,This Divided State,4255,4255,0,2005.csv,2005,1.0,0.0
9692,The Knife of Don Juan,4254,4254,0,2015.csv,2015,1.0,0.0
9693,My Father Die,4252,4252,0,2017.csv,2017,1.0,0.0
9694,Cocote,4224,3815,409,2018.csv,2018,0.9031723484848485,0.09682765151515152
9695,Stella Does Tricks,4224,4224,0,2000.csv,2000,1.0,0.0
9696,Maximum Ride,4218,4218,0,2016.csv,2016,1.0,0.0
9697,Stella's Last Weekend,4215,4215,0,2018.csv,2018,1.0,0.0
9698,Breaking a Monster,4212,4212,0,2016.csv,2016,1.0,0.0
9699,Free the Nipple,4198,4198,0,2014.csv,2014,1.0,0.0
9700,Helena from the Wedding,4190,4190,0,2010.csv,2010,1.0,0.0
9701,Among the Believers,4189,4189,0,2016.csv,2016,1.0,0.0
9702,3 Geezers!,4175,4175,0,2013.csv,2013,1.0,0.0
9703,Daylight,4171,4171,0,2011.csv,2011,1.0,0.0
9704,Melvin Goes to Dinner,4168,4168,0,2003.csv,2003,1.0,0.0
9705,Badsville,4153,4153,0,2017.csv,2017,1.0,0.0
9706,The Hillside Strangler,4143,4143,0,2004.csv,2004,1.0,0.0
9707,Pawn,4141,4141,0,2013.csv,2013,1.0,0.0
9708,Hera Purple,4123,4123,0,2002.csv,2002,1.0,0.0
9709,Stella Street,4119,4119,0,2004.csv,2004,1.0,0.0
9710,The Painting,4115,4115,0,2005.csv,2005,1.0,0.0
9711,Contracted,4105,4105,0,2013.csv,2013,1.0,0.0
9712,Ordinary Sinner,4083,4083,0,2003.csv,2003,1.0,0.0
9713,Jason Becker: Not Dead Yet,4080,1294,2786,2012.csv,2012,0.317156862745098,0.682843137254902
9714,Silver Circle,4080,4080,0,2013.csv,2013,1.0,0.0
9715,Three Night Stand,4076,4076,0,2015.csv,2015,1.0,0.0
9716,Bandido,4064,4064,0,2004.csv,2004,1.0,0.0
9717,The Kitchen,4054,4054,0,2013.csv,2013,1.0,0.0
9718,Run,4052,0,4052,2020.csv,2020,0.0,1.0
9719,La Flor,4032,4032,0,2019.csv,2019,1.0,0.0
9720,Morning,4029,4029,0,2013.csv,2013,1.0,0.0
9721,Approved for Adoption 2013 Re-release,4015,4015,0,2013.csv,2013,1.0,0.0
9722,Yangsi,4008,4008,0,2012.csv,2012,1.0,0.0
9723,Pickin' & Grinnin',4000,4000,0,2012.csv,2012,1.0,0.0
9724,Campus Radio,4000,4000,0,2011.csv,2011,1.0,0.0
9725,Building Hope,4000,4000,0,2011.csv,2011,1.0,0.0
9726,Emily,3982,3982,0,2017.csv,2017,1.0,0.0
9727,Dream Boat,3981,3981,0,2017.csv,2017,1.0,0.0
9728,Armed,3948,3948,0,2018.csv,2018,1.0,0.0
9729,Just Say Love,3944,3944,0,2010.csv,2010,1.0,0.0
9730,"Blood, Friends and Money",3930,3930,0,2000.csv,2000,1.0,0.0
9731,Mother of a Day,3919,3919,0,2019.csv,2019,1.0,0.0
9732,Maidan,3909,3909,0,2014.csv,2014,1.0,0.0
9733,American Dresser,3895,3895,0,2018.csv,2018,1.0,0.0
9734,The Iron Ministry,3885,3340,545,2015.csv,2015,0.8597168597168597,0.1402831402831403
9735,Hollidaysburg,3861,3861,0,2014.csv,2014,1.0,0.0
9736,The Second Time Around,3837,3837,0,2018.csv,2018,1.0,0.0
9737,"High Tech, Low Life",3836,3836,0,2013.csv,2013,1.0,0.0
9738,Aashayein,3836,0,3836,2010.csv,2010,0.0,1.0
9739,Saints and Sinners,3826,3826,0,2004.csv,2004,1.0,0.0
9740,Free Radicals: A History of Experimental Film,3804,3804,0,2012.csv,2012,1.0,0.0
9741,My Wife's Name Is Maurice 2004 Re-release,3803,3803,0,2004.csv,2004,1.0,0.0
9742,Wallflower,3801,3801,0,2019.csv,2019,1.0,0.0
9743,A Hole in My Heart,3784,3784,0,2005.csv,2005,1.0,0.0
9744,The Green Butchers,3783,3783,0,2004.csv,2004,1.0,0.0
9745,Bawandar,3779,3779,0,2003.csv,2003,1.0,0.0
9746,Unfreedom,3778,3778,0,2015.csv,2015,1.0,0.0
9747,They Come to America,3775,3775,0,2012.csv,2012,1.0,0.0
9748,Caravaggio,3774,3774,0,2002.csv,2002,1.0,0.0
9749,The Gender Card Flip,3774,3774,0,2017.csv,2017,1.0,0.0
9750,In/Significant Others,3763,3763,0,2010.csv,2010,1.0,0.0
9751,The Hollow,3755,3755,0,2016.csv,2016,1.0,0.0
9752,Nelly,3751,3751,0,2018.csv,2018,1.0,0.0
9753,Bugs,3742,3742,0,2017.csv,2017,1.0,0.0
9754,Big Animal,3733,3733,0,2004.csv,2004,1.0,0.0
9755,Bad Blood,3731,3731,0,2012.csv,2012,1.0,0.0
9756,The Free Speech Apocalypse,3726,3726,0,2015.csv,2015,1.0,0.0
9757,The Condemned,3718,3718,0,2013.csv,2013,1.0,0.0
9758,The Harvest/La Cosecha,3709,3709,0,2011.csv,2011,1.0,0.0
9759,The Helix... Loaded,3700,3700,0,2005.csv,2005,1.0,0.0
9760,Heartless,3697,3697,0,2010.csv,2010,1.0,0.0
9761,The Family,3696,3696,0,2018.csv,2018,1.0,0.0
9762,"Still, the Children Are Here",3685,3685,0,2004.csv,2004,1.0,0.0
9763,Brothers in Arms,3664,3664,0,2004.csv,2004,1.0,0.0
9764,Dr. Benny,3657,3657,0,2003.csv,2003,1.0,0.0
9765,The Word,3648,3648,0,2014.csv,2014,1.0,0.0
9766,Smash His Camera,3644,3644,0,2010.csv,2010,1.0,0.0
9767,Stop the Pounding Heart,3642,3642,0,2014.csv,2014,1.0,0.0
9768,The Wandering Soap Opera,3624,3624,0,2019.csv,2019,1.0,0.0
9769,Mr. Nobody 2013 Re-release,3622,3622,0,2013.csv,2013,1.0,0.0
9770,Warrior of Light,3617,3617,0,2003.csv,2003,1.0,0.0
9771,Moog,3604,3604,0,2004.csv,2004,1.0,0.0
9772,Cockfight,3600,3600,0,2004.csv,2004,1.0,0.0
9773,Journeys with George,3588,3588,0,2003.csv,2003,1.0,0.0
9774,Hyena,3586,3401,185,2015.csv,2015,0.9484104852203011,0.05158951477969883
9775,Hide Your Smiling Faces,3576,3576,0,2014.csv,2014,1.0,0.0
9776,Happy Here and Now,3574,3574,0,2005.csv,2005,1.0,0.0
9777,Evolution of a Criminal,3568,3568,0,2014.csv,2014,1.0,0.0
9778,The Last Film Festival,3558,3558,0,2016.csv,2016,1.0,0.0
9779,Fourplay,3550,3550,0,2018.csv,2018,1.0,0.0
9780,Sister Helen,3541,3541,0,2003.csv,2003,1.0,0.0
9781,La Belle Noiseuse 2017 Re-release,3540,3540,0,2017.csv,2017,1.0,0.0
9782,Tricked,3533,3533,0,2013.csv,2013,1.0,0.0
9783,The Loving Story 2016 Re-release,3518,3518,0,2016.csv,2016,1.0,0.0
9784,Revolution OS,3500,3500,0,2002.csv,2002,1.0,0.0
9785,Who's Crazy?,3497,3497,0,2017.csv,2017,1.0,0.0
9786,Locker 13,3496,3496,0,2014.csv,2014,1.0,0.0
9787,The Citizen 2018 Re-release,3495,3495,0,2018.csv,2018,1.0,0.0
9788,Dead Awake,3484,0,3484,2010.csv,2010,0.0,1.0
9789,"Love, Sweat and Tears",3482,3482,0,2017.csv,2017,1.0,0.0
9790,Metal Messiah,3476,3476,0,2010.csv,2010,1.0,0.0
9791,The Hacker Wars,3470,3470,0,2014.csv,2014,1.0,0.0
9792,The Full Picture,3467,3467,0,2010.csv,2010,1.0,0.0
9793,Short Eyes,3456,3456,0,2003.csv,2003,1.0,0.0
9794,Aftermath,3451,3451,0,2014.csv,2014,1.0,0.0
9795,Life's a Breeze 2014 Re-release,3450,3450,0,2014.csv,2014,1.0,0.0
9796,Grand Theft Parsons,3438,0,3438,2004.csv,2004,0.0,1.0
9797,Scenic Route,3434,3434,0,2013.csv,2013,1.0,0.0
9798,Mahogany Sunrise,3432,3432,0,2014.csv,2014,1.0,0.0
9799,Restored Me 2016 Re-release,3428,3428,0,2016.csv,2016,1.0,0.0
9800,Speed Sisters,3423,3423,0,2017.csv,2017,1.0,0.0
9801,The Happy Poet,3400,3400,0,2013.csv,2013,1.0,0.0
9802,The Cage Fighter,3392,3392,0,2018.csv,2018,1.0,0.0
9803,Tamala 2010: A Punk Cat in Space,3386,3386,0,2004.csv,2004,1.0,0.0
9804,Rottentail,3383,3383,0,2019.csv,2019,1.0,0.0
9805,Amanda & Jack Go Glamping,3352,3352,0,2017.csv,2017,1.0,0.0
9806,Bad Match,3351,3351,0,2017.csv,2017,1.0,0.0
9807,Followers,3350,3350,0,2018.csv,2018,1.0,0.0
9808,Fashion Victim,3346,3346,0,2010.csv,2010,1.0,0.0
9809,Swerve,3338,3338,0,2013.csv,2013,1.0,0.0
9810,Mi America,3330,3330,0,2015.csv,2015,1.0,0.0
9811,Know How,3323,3323,0,2015.csv,2015,1.0,0.0
9812,Drunk Wedding,3301,3301,0,2015.csv,2015,1.0,0.0
9813,Looking Through Lillian,3300,3300,0,2002.csv,2002,1.0,0.0
9814,Burning Bodhi,3289,3289,0,2016.csv,2016,1.0,0.0
9815,Axe Giant: The Wrath of Paul Bunyan,3287,3287,0,2013.csv,2013,1.0,0.0
9816,El Superstar: The Unlikely Rise of Juan Frances,3271,3271,0,2010.csv,2010,1.0,0.0
9817,I Love Your Work,3264,3264,0,2005.csv,2005,1.0,0.0
9818,Justice,3259,3259,0,2017.csv,2017,1.0,0.0
9819,Windsor Drive,3256,3256,0,2015.csv,2015,1.0,0.0
9820,Sex Sells: The Making of 'Touché',3252,3252,0,2005.csv,2005,1.0,0.0
9821,Over the Limit,3243,3243,0,2018.csv,2018,1.0,0.0
9822,The Sons of Tennessee Williams,3242,3242,0,2011.csv,2011,1.0,0.0
9823,As Cool as I Am,3234,3234,0,2013.csv,2013,1.0,0.0
9824,The Work and the Story,3233,3233,0,2003.csv,2003,1.0,0.0
9825,Blackhats,3216,3216,0,2015.csv,2015,1.0,0.0
9826,A Cuban Legend,3212,3212,0,2002.csv,2002,1.0,0.0
9827,The Backyard,3200,3200,0,2003.csv,2003,1.0,0.0
9828,After the Wizard,3184,3184,0,2012.csv,2012,1.0,0.0
9829,Apart,3161,3161,0,2012.csv,2012,1.0,0.0
9830,Game Changers,3142,3142,0,2018.csv,2018,1.0,0.0
9831,Balls to the Wall,3140,3140,0,2011.csv,2011,1.0,0.0
9832,Hot to Trot,3133,3133,0,2018.csv,2018,1.0,0.0
9833,The Girl on the Train,3124,3124,0,2014.csv,2014,1.0,0.0
9834,Nowhere Man,3105,3105,0,2005.csv,2005,1.0,0.0
9835,Showrunners: The Art of Running a TV Show,3100,3100,0,2014.csv,2014,1.0,0.0
9836,What Now? Remind Me,3089,3089,0,2014.csv,2014,1.0,0.0
9837,Drew: The Man Behind the Poster,3078,3078,0,2013.csv,2013,1.0,0.0
9838,Chasing Portraits,3076,3076,0,2019.csv,2019,1.0,0.0
9839,The Weird World of Blowfly,3062,3062,0,2011.csv,2011,1.0,0.0
9840,The Afterlight,3059,3059,0,2010.csv,2010,1.0,0.0
9841,Unveiled,3025,3025,0,2005.csv,2005,1.0,0.0
9842,A French Gigolo 2014 Re-release,3021,3021,0,2014.csv,2014,1.0,0.0
9843,A Girl and a Gun,3018,3018,0,2013.csv,2013,1.0,0.0
9844,Best and Most Beautiful Things,3016,3016,0,2016.csv,2016,1.0,0.0
9845,15,3013,3013,0,2005.csv,2005,1.0,0.0
9846,Zokkomon,3000,3000,0,2011.csv,2011,1.0,0.0
9847,Assistance mortelle,3000,3000,0,2014.csv,2014,1.0,0.0
9848,The Lie,3000,3000,0,2011.csv,2011,1.0,0.0
9849,The Ghosts of Johnson Woods,3000,3000,0,2016.csv,2016,1.0,0.0
9850,Stolen Childhoods,2996,2996,0,2005.csv,2005,1.0,0.0
9851,Moana,2993,2993,0,2015.csv,2015,1.0,0.0
9852,Tattoo Bar,2964,2964,0,2002.csv,2002,1.0,0.0
9853,Ash Wednesday,2942,2942,0,2002.csv,2002,1.0,0.0
9854,Kepler's Dream,2923,2923,0,2017.csv,2017,1.0,0.0
9855,Demons,2900,2900,0,2017.csv,2017,1.0,0.0
9856,The Professor: Tai Chi's Journey West,2852,2852,0,2016.csv,2016,1.0,0.0
9857,Three Days of Rain,2841,2841,0,2005.csv,2005,1.0,0.0
9858,Okraina,2797,2797,0,2004.csv,2004,1.0,0.0
9859,Approaching Midnight,2795,2795,0,2013.csv,2013,1.0,0.0
9860,Nana,2784,2784,0,2018.csv,2018,1.0,0.0
9861,Lush,2763,2763,0,2001.csv,2001,1.0,0.0
9862,Blood Ties,2760,2760,0,2011.csv,2011,1.0,0.0
9863,White Lies 2016 Re-release,2760,2760,0,2016.csv,2016,1.0,0.0
9864,I Dream in Another Language,2739,2739,0,2017.csv,2017,1.0,0.0
9865,Black Out 2014 Re-release,2734,2734,0,2014.csv,2014,1.0,0.0
9866,The Lesser Blessed,2732,2732,0,2013.csv,2013,1.0,0.0
9867,Chocolat 2015 Re-release,2710,2710,0,2015.csv,2015,1.0,0.0
9868,Julia,2710,2710,0,2015.csv,2015,1.0,0.0
9869,Adolf Eichmann,2706,2706,0,2010.csv,2010,1.0,0.0
9870,Back to the Fatherland,2697,2697,0,2019.csv,2019,1.0,0.0
9871,The Boys in the Band 2000 Re-release,2695,2695,0,2000.csv,2000,1.0,0.0
9872,Straight Into a Storm,2684,2684,0,2018.csv,2018,1.0,0.0
9873,Santoalla,2684,2684,0,2017.csv,2017,1.0,0.0
9874,Restitution,2664,2664,0,2011.csv,2011,1.0,0.0
9875,United Red Army 2011 Re-release,2659,2659,0,2011.csv,2011,1.0,0.0
9876,Daughter of the Nile,2640,2640,0,2017.csv,2017,1.0,0.0
9877,Body,2634,2634,0,2015.csv,2015,1.0,0.0
9878,Refuge,2631,2631,0,2014.csv,2014,1.0,0.0
9879,Indigo Children,2621,2621,0,2014.csv,2014,1.0,0.0
9880,ACORN and the Firestorm,2621,2621,0,2018.csv,2018,1.0,0.0
9881,The Child I Never Was,2609,2609,0,2004.csv,2004,1.0,0.0
9882,Sparrows Dance,2602,2602,0,2013.csv,2013,1.0,0.0
9883,Conspiracy of Silence,2598,2598,0,2004.csv,2004,1.0,0.0
9884,Last Flight of the Champion,2597,2597,0,2013.csv,2013,1.0,0.0
9885,Carl,2592,2592,0,2012.csv,2012,1.0,0.0
9886,Jake Squared,2592,2592,0,2014.csv,2014,1.0,0.0
9887,Dead or Alive: Final,2591,2591,0,2002.csv,2002,1.0,0.0
9888,Hammer of the Gods,2590,641,1949,2013.csv,2013,0.24749034749034748,0.7525096525096525
9889,Take Me,2583,2583,0,2017.csv,2017,1.0,0.0
9890,McCanick,2572,2572,0,2014.csv,2014,1.0,0.0
9891,Hayride 2,2571,2571,0,2015.csv,2015,1.0,0.0
9892,Joan the Maid 1: The Battles,2562,2562,0,2019.csv,2019,1.0,0.0
9893,Ginger Snaps,2554,2554,0,2001.csv,2001,1.0,0.0
9894,Cassadaga,2544,2544,0,2013.csv,2013,1.0,0.0
9895,Whatever Happened to Harold Smith?,2543,2543,0,2001.csv,2001,1.0,0.0
9896,Two-Bit Waltz,2540,2540,0,2014.csv,2014,1.0,0.0
9897,Miles,2537,2537,0,2017.csv,2017,1.0,0.0
9898,Risk/Reward,2517,2517,0,2004.csv,2004,1.0,0.0
9899,Almost in Love,2510,2510,0,2013.csv,2013,1.0,0.0
9900,Swing,2509,2509,0,2004.csv,2004,1.0,0.0
9901,Mekong Hotel,2502,2502,0,2016.csv,2016,1.0,0.0
9902,Standing by Yourself,2500,2500,0,2002.csv,2002,1.0,0.0
9903,L'autre monde 2004 Re-release,2494,2494,0,2004.csv,2004,1.0,0.0
9904,The Last Day of August,2492,2492,0,2013.csv,2013,1.0,0.0
9905,Homeland (Iraq Year Zero),2491,2491,0,2016.csv,2016,1.0,0.0
9906,Men at Lunch,2483,2483,0,2013.csv,2013,1.0,0.0
9907,The Wait,2480,2480,0,2014.csv,2014,1.0,0.0
9908,TINY: The Life of Erin Blackwell,2465,2465,0,2019.csv,2019,1.0,0.0
9909,Motocross Kids,2462,2462,0,2004.csv,2004,1.0,0.0
9910,The Ghastly Love of Johnny X,2436,2436,0,2012.csv,2012,1.0,0.0
9911,Why Stop Now?,2432,2432,0,2012.csv,2012,1.0,0.0
9912,The Reflektor Tapes,2424,0,2424,2015.csv,2015,0.0,1.0
9913,Firedancer,2422,2422,0,2004.csv,2004,1.0,0.0
9914,L.A. Slasher,2421,2421,0,2015.csv,2015,1.0,0.0
9915,Zig Zag,2418,2418,0,2002.csv,2002,1.0,0.0
9916,Ek Hazarachi Note,2404,2404,0,2016.csv,2016,1.0,0.0
9917,The Optimists,2377,2377,0,2005.csv,2005,1.0,0.0
9918,Daniel and Ana,2372,2372,0,2010.csv,2010,1.0,0.0
9919,Evergreen: The Road to Legalization,2363,2363,0,2014.csv,2014,1.0,0.0
9920,I Lost Albert 2019 Re-release,2354,2354,0,2019.csv,2019,1.0,0.0
9921,A German Youth,2343,2343,0,2019.csv,2019,1.0,0.0
9922,Lotus Eaters,2325,2325,0,2013.csv,2013,1.0,0.0
9923,The Happy House,2311,2311,0,2013.csv,2013,1.0,0.0
9924,Serendipity,2298,2298,0,2019.csv,2019,1.0,0.0
9925,The Girl 2010 Re-release,2273,2201,72,2010.csv,2010,0.9683238011438627,0.03167619885613726
9926,The Pool Boys,2269,2269,0,2011.csv,2011,1.0,0.0
9927,Red Christmas,2255,2255,0,2017.csv,2017,1.0,0.0
9928,Anita Ho,2250,2250,0,2015.csv,2015,1.0,0.0
9929,Memoria,2242,2242,0,2016.csv,2016,1.0,0.0
9930,You Wont Miss Me,2240,2240,0,2010.csv,2010,1.0,0.0
9931,Virgil Bliss,2219,2219,0,2002.csv,2002,1.0,0.0
9932,The Night Watchman,2219,2219,0,2012.csv,2012,1.0,0.0
9933,Side Effects,2216,2216,0,2005.csv,2005,1.0,0.0
9934,7 from Etheria,2208,2208,0,2017.csv,2017,1.0,0.0
9935,InSpectres,2207,2207,0,2013.csv,2013,1.0,0.0
9936,Scorn,2206,2206,0,2012.csv,2012,1.0,0.0
9937,Dischord,2199,2199,0,2003.csv,2003,1.0,0.0
9938,Hell's Highway: The True Story of Highway Safety Films,2171,2171,0,2003.csv,2003,1.0,0.0
9939,The 4th Tenor,2152,2152,0,2002.csv,2002,1.0,0.0
9940,Stripped,2151,2151,0,2002.csv,2002,1.0,0.0
9941,Better Living,2147,2147,0,2000.csv,2000,1.0,0.0
9942,Stealing the Fire,2139,2139,0,2002.csv,2002,1.0,0.0
9943,NoBody's Perfect 2010 Re-release,2122,2122,0,2010.csv,2010,1.0,0.0
9944,Missionary,2120,2120,0,2014.csv,2014,1.0,0.0
9945,Me You and Five Bucks,2105,2105,0,2015.csv,2015,1.0,0.0
9946,Jihadists,2104,2104,0,2019.csv,2019,1.0,0.0
9947,Dayveon,2077,2077,0,2017.csv,2017,1.0,0.0
9948,Red Flag,2075,2075,0,2013.csv,2013,1.0,0.0
9949,Rubberneck,2075,2075,0,2013.csv,2013,1.0,0.0
9950,Patagonia Rising,2064,2064,0,2012.csv,2012,1.0,0.0
9951,Some Body,2042,2042,0,2002.csv,2002,1.0,0.0
9952,Choice of Weapons,2032,2032,0,2002.csv,2002,1.0,0.0
9953,Algorithms,2021,2021,0,2014.csv,2014,1.0,0.0
9954,Split: A Deeper Divide,2000,2000,0,2012.csv,2012,1.0,0.0
9955,Enemies of Laughter,2000,2000,0,2003.csv,2003,1.0,0.0
9956,The Watermelon Woman,1989,1989,0,2016.csv,2016,1.0,0.0
9957,Falling Awake,1978,1978,0,2010.csv,2010,1.0,0.0
9958,Steal Me,1967,1967,0,2005.csv,2005,1.0,0.0
9959,The Temptation of St. Tony,1963,1963,0,2010.csv,2010,1.0,0.0
9960,"Accidental Courtesy: Daryl Davis, Race & America",1940,1940,0,2017.csv,2017,1.0,0.0
9961,Best Man Down,1938,1938,0,2013.csv,2013,1.0,0.0
9962,West Of The Jordan River,1926,1926,0,2018.csv,2018,1.0,0.0
9963,A Mother's Courage: Talking Back to Autism 2010 Re-release,1916,1916,0,2010.csv,2010,1.0,0.0
9964,Mr. Smith Gets a Hustler,1915,1915,0,2002.csv,2002,1.0,0.0
9965,Sneakerheadz,1903,1903,0,2015.csv,2015,1.0,0.0
9966,With God on Our Side: George W. Bush and the Rise of the Religious Right in America,1884,1884,0,2005.csv,2005,1.0,0.0
9967,We Were Here,1873,0,1873,2011.csv,2011,0.0,1.0
9968,She's One of Us 2005 Re-release,1870,1870,0,2005.csv,2005,1.0,0.0
9969,Finding Happiness,1841,1841,0,2018.csv,2018,1.0,0.0
9970,Jimi Hendrix Electric Church,1818,0,1818,2019.csv,2019,0.0,1.0
9971,Now & Later,1808,1808,0,2011.csv,2011,1.0,0.0
9972,By Hook or by Crook,1802,1802,0,2002.csv,2002,1.0,0.0
9973,The Opera Lover,1798,1798,0,2002.csv,2002,1.0,0.0
9974,I Kissed a Vampire,1794,1794,0,2012.csv,2012,1.0,0.0
9975,Detour,1788,1788,0,2017.csv,2017,1.0,0.0
9976,The Lost Village,1780,1780,0,2018.csv,2018,1.0,0.0
9977,Detention of the Dead,1777,1777,0,2013.csv,2013,1.0,0.0
9978,The Other Man: F.W. de Klerk and the End of Apartheid,1747,1747,0,2015.csv,2015,1.0,0.0
9979,Dark Forest,1739,1739,0,2015.csv,2015,1.0,0.0
9980,You Don't Need Feet to Dance,1719,1719,0,2013.csv,2013,1.0,0.0
9981,Das Boot ist voll 2005 Re-release,1718,1718,0,2005.csv,2005,1.0,0.0
9982,A Beautiful Now,1714,1714,0,2016.csv,2016,1.0,0.0
9983,The Road to Love,1714,1714,0,2004.csv,2004,1.0,0.0
9984,The Looking Glass,1711,1711,0,2015.csv,2015,1.0,0.0
9985,Dystopia: 2013,1708,1708,0,2012.csv,2012,1.0,0.0
9986,Marathon,1703,1703,0,2004.csv,2004,1.0,0.0
9987,More Than the Rainbow,1677,1677,0,2014.csv,2014,1.0,0.0
9988,Persons of Interest,1672,1672,0,2004.csv,2004,1.0,0.0
9989,They're Out of the Business,1655,1655,0,2011.csv,2011,1.0,0.0
9990,Drown,1631,1631,0,2015.csv,2015,1.0,0.0
9991,Cut Snake,1625,1625,0,2015.csv,2015,1.0,0.0
9992,Game Day,1624,1624,0,2019.csv,2019,1.0,0.0
9993,Rockets Redglare!,1605,1605,0,2004.csv,2004,1.0,0.0
9994,Blindness,1602,1602,0,2003.csv,2003,1.0,0.0
9995,Miss India America,1598,1598,0,2016.csv,2016,1.0,0.0
9996,Forever,1598,1598,0,2015.csv,2015,1.0,0.0
9997,Pups,1590,1590,0,2000.csv,2000,1.0,0.0
9998,Manuela and Manuel,1582,1582,0,2010.csv,2010,1.0,0.0
9999,Mama Africa,1581,1581,0,2002.csv,2002,1.0,0.0
10000,Wash Dry and Spin Out,1570,1570,0,2003.csv,2003,1.0,0.0
10001,What Boys Like,1554,1554,0,2004.csv,2004,1.0,0.0
10002,Independent Spirits: Faith Hubley/John Hubley,1551,1551,0,2003.csv,2003,1.0,0.0
10003,The Tunnel,1532,1532,0,2011.csv,2011,1.0,0.0
10004,Rhymes for Young Ghouls,1529,1529,0,2014.csv,2014,1.0,0.0
10005,"Carmo, Hit the Road 2010 Re-release",1512,1512,0,2010.csv,2010,1.0,0.0
10006,Blackwoods,1500,1500,0,2002.csv,2002,1.0,0.0
10007,Souldier,1500,1500,0,2014.csv,2014,1.0,0.0
10008,Making Grace,1496,1496,0,2005.csv,2005,1.0,0.0
10009,Where Are You Taking Me?,1492,1492,0,2012.csv,2012,1.0,0.0
10010,Making Rounds,1484,1484,0,2015.csv,2015,1.0,0.0
10011,Heartbreak Hospital,1480,1480,0,2002.csv,2002,1.0,0.0
10012,The Letter: An American Town and the 'Somali Invasion',1479,1479,0,2005.csv,2005,1.0,0.0
10013,The Package,1469,1469,0,2013.csv,2013,1.0,0.0
10014,Henchmen,1469,1469,0,2018.csv,2018,1.0,0.0
